file_name,start_time,end_time,speaker
20200706_L_R001S01C01.flac,1941.02721875,1941.46596875,SPEAKER_02
20200706_L_R001S01C01.flac,586.8422188,590.0990937500001,SPEAKER_04
20200706_L_R001S01C01.flac,1597.8909687500002,1600.1353437500002,SPEAKER_05
20200706_L_R001S01C01.flac,985.5140938,996.4490938,SPEAKER_01
20200706_L_R001S01C01.flac,1533.681594,1534.2384687500005,SPEAKER_04
20200706_L_R001S01C01.flac,1265.1665937500002,1265.824719,SPEAKER_06
20200706_L_R001S01C01.flac,1862.355969,1870.6247187500005,SPEAKER_06
20200706_L_R001S01C01.flac,1453.5084687500002,1454.807844,SPEAKER_05
20200706_L_R001S01C01.flac,1801.82534375,1811.49471875,SPEAKER_01
20200706_L_R001S01C01.flac,685.8478438,685.8647187500001,SPEAKER_04
20200706_L_R001S01C01.flac,1592.339094,1592.5753437500002,SPEAKER_02
20200706_L_R001S01C01.flac,1808.40659375,1812.37221875,SPEAKER_02
20200706_L_R001S01C01.flac,595.9209687499999,595.9715938,SPEAKER_04
20200706_L_R001S01C01.flac,1373.99346875,1381.840344,SPEAKER_03
20200706_L_R001S01C01.flac,388.03784375,395.1928438,SPEAKER_06
20200706_L_R001S01C01.flac,890.9634688,891.0309688,SPEAKER_04
20200706_L_R001S01C01.flac,33.57846875,35.97471875,SPEAKER_04
20200706_L_R001S01C01.flac,430.57971875,430.5965938,SPEAKER_06
20200706_L_R001S01C01.flac,605.2528438,605.2865937500001,SPEAKER_01
20200706_L_R001S01C01.flac,1633.817844,1637.0072187500002,SPEAKER_05
20200706_L_R001S01C01.flac,1625.98784375,1627.0340937500002,SPEAKER_04
20200706_L_R001S01C01.flac,1000.667844,1004.076594,SPEAKER_03
20200706_L_R001S01C01.flac,1119.73784375,1123.2815937500002,SPEAKER_03
20200706_L_R001S01C01.flac,1265.824719,1266.0272187500002,SPEAKER_02
20200706_L_R001S01C01.flac,1042.349094,1043.09159375,SPEAKER_02
20200706_L_R001S01C01.flac,1428.97221875,1428.9890937500002,SPEAKER_06
20200706_L_R001S01C01.flac,535.6265938,538.9172187500001,SPEAKER_06
20200706_L_R001S01C01.flac,180.4415938,180.9309688,SPEAKER_02
20200706_L_R001S01C01.flac,717.1172187500001,717.4715938,SPEAKER_06
20200706_L_R001S01C01.flac,898.3209688,904.3790938,SPEAKER_00
20200706_L_R001S01C01.flac,254.97846875,255.02909375,SPEAKER_02
20200706_L_R001S01C01.flac,1482.7190937500002,1489.384719,SPEAKER_05
20200706_L_R001S01C01.flac,1700.912844,1703.5284687500002,SPEAKER_04
20200706_L_R001S01C01.flac,617.4872188,617.5209687500001,SPEAKER_02
20200706_L_R001S01C01.flac,1749.73221875,1766.2359687500002,SPEAKER_01
20200706_L_R001S01C01.flac,590.4703438,590.7065937500001,SPEAKER_01
20200706_L_R001S01C01.flac,1160.727219,1160.760969,SPEAKER_04
20200706_L_R001S01C01.flac,890.6090938,890.9634688,SPEAKER_06
20200706_L_R001S01C01.flac,1333.6453437500002,1339.2815937500002,SPEAKER_05
20200706_L_R001S01C01.flac,856.9097187500001,860.9259688,SPEAKER_04
20200706_L_R001S01C01.flac,686.0165937500001,686.0334687500001,SPEAKER_02
20200706_L_R001S01C01.flac,1428.8709687500002,1428.9047187500005,SPEAKER_06
20200706_L_R001S01C01.flac,1223.5528437500002,1223.9747187500002,SPEAKER_02
20200706_L_R001S01C01.flac,1475.766594,1476.036594,SPEAKER_06
20200706_L_R001S01C01.flac,866.9165938,870.3422188,SPEAKER_06
20200706_L_R001S01C01.flac,1783.2290937500002,1783.3640937500002,SPEAKER_06
20200706_L_R001S01C01.flac,596.3934688,596.4103438,SPEAKER_02
20200706_L_R001S01C01.flac,600.7303438,600.7640938,SPEAKER_02
20200706_L_R001S01C01.flac,971.89596875,971.9634687500002,SPEAKER_06
20200706_L_R001S01C01.flac,730.5328438,737.7384688,SPEAKER_05
20200706_L_R001S01C01.flac,950.9203438,956.15159375,SPEAKER_04
20200706_L_R001S01C01.flac,1576.307844,1579.85159375,SPEAKER_04
20200706_L_R001S01C01.flac,36.07596875,37.64534375,SPEAKER_05
20200706_L_R001S01C01.flac,617.3859687500001,617.4872188,SPEAKER_06
20200706_L_R001S01C01.flac,853.9565937500001,856.3022187500001,SPEAKER_04
20200706_L_R001S01C01.flac,1557.0197187500005,1557.9984687500005,SPEAKER_04
20200706_L_R001S01C01.flac,700.0903437500001,704.2753438,SPEAKER_06
20200706_L_R001S01C01.flac,1072.6565937500002,1074.6140937500002,SPEAKER_05
20200706_L_R001S01C01.flac,299.2415938,299.2922188,SPEAKER_02
20200706_L_R001S01C01.flac,1581.944094,1581.97784375,SPEAKER_02
20200706_L_R001S01C01.flac,48.05721875,56.93346875,SPEAKER_04
20200706_L_R001S01C01.flac,611.7665937500001,618.1790938,SPEAKER_04
20200706_L_R001S01C01.flac,439.18596875,440.11409375000005,SPEAKER_02
20200706_L_R001S01C01.flac,750.4959688,753.4322188,SPEAKER_05
20200706_L_R001S01C01.flac,1940.959719,1941.02721875,SPEAKER_04
20200706_L_R001S01C01.flac,1044.9478437500002,1045.184094,SPEAKER_02
20200706_L_R001S01C01.flac,1043.732844,1043.749719,SPEAKER_06
20200706_L_R001S01C01.flac,694.0322187500001,699.3984687500001,SPEAKER_06
20200706_L_R001S01C01.flac,207.76221875,225.6328438,SPEAKER_03
20200706_L_R001S01C01.flac,451.6059687500001,451.6228438,SPEAKER_02
20200706_L_R001S01C01.flac,1871.6034687500005,1871.67096875,SPEAKER_06
20200706_L_R001S01C01.flac,1418.965344,1420.82159375,SPEAKER_04
20200706_L_R001S01C01.flac,1774.0997187500002,1774.1503437500005,SPEAKER_01
20200706_L_R001S01C01.flac,1389.3834687500002,1394.1253437500002,SPEAKER_05
20200706_L_R001S01C01.flac,372.2765938,376.9847188,SPEAKER_04
20200706_L_R001S01C01.flac,1870.6247187500005,1871.0297187500005,SPEAKER_04
20200706_L_R001S01C01.flac,46.133468750000006,47.36534375,SPEAKER_06
20200706_L_R001S01C01.flac,1703.9165937500002,1736.1815937500005,SPEAKER_00
20200706_L_R001S01C01.flac,882.7284688,884.3147187500001,SPEAKER_06
20200706_L_R001S01C01.flac,452.0278437500001,452.5003438,SPEAKER_06
20200706_L_R001S01C01.flac,1043.2603437500002,1043.7159687500002,SPEAKER_06
20200706_L_R001S01C01.flac,791.2659688,802.9772188,SPEAKER_06
20200706_L_R001S01C01.flac,906.55596875,910.6397187500002,SPEAKER_00
20200706_L_R001S01C01.flac,774.9478438,776.7365937500001,SPEAKER_06
20200706_L_R001S01C01.flac,552.5522187500001,561.0065937500001,SPEAKER_05
20200706_L_R001S01C01.flac,828.7115938,828.8972187500001,SPEAKER_06
20200706_L_R001S01C01.flac,663.9440937500001,667.9940938,SPEAKER_04
20200706_L_R001S01C01.flac,983.18534375,985.8853437500002,SPEAKER_06
20200706_L_R001S01C01.flac,451.63971875,451.9772188,SPEAKER_02
20200706_L_R001S01C01.flac,258.7922188,262.9265938,SPEAKER_06
20200706_L_R001S01C01.flac,595.0603437500001,595.9209687499999,SPEAKER_06
20200706_L_R001S01C01.flac,1041.40409375,1041.53909375,SPEAKER_03
20200706_L_R001S01C01.flac,170.7047188,170.7215938,SPEAKER_02
20200706_L_R001S01C01.flac,196.67534375,207.62721875000005,SPEAKER_03
20200706_L_R001S01C01.flac,1045.184094,1054.009719,SPEAKER_03
20200706_L_R001S01C01.flac,980.50221875,984.2315938,SPEAKER_03
20200706_L_R001S01C01.flac,1087.236594,1096.602219,SPEAKER_00
20200706_L_R001S01C01.flac,1582.079094,1582.6022187500002,SPEAKER_04
20200706_L_R001S01C01.flac,444.4003437500001,445.02471875,SPEAKER_02
20200706_L_R001S01C01.flac,1579.0584687500002,1592.187219,SPEAKER_06
20200706_L_R001S01C01.flac,969.9890937500002,970.20846875,SPEAKER_06
20200706_L_R001S01C01.flac,1303.11846875,1308.569094,SPEAKER_03
20200706_L_R001S01C01.flac,1020.9009687500002,1025.5584687500002,SPEAKER_05
20200706_L_R001S01C01.flac,1249.9959687500002,1251.3797187500002,SPEAKER_05
20200706_L_R001S01C01.flac,1783.026594,1783.043469,SPEAKER_06
20200706_L_R001S01C01.flac,1065.839094,1067.222844,SPEAKER_04
20200706_L_R001S01C01.flac,971.7103438,971.89596875,SPEAKER_04
20200706_L_R001S01C01.flac,1592.187219,1592.204094,SPEAKER_02
20200706_L_R001S01C01.flac,1319.959719,1325.275344,SPEAKER_05
20200706_L_R001S01C01.flac,452.5003438,452.51721875,SPEAKER_02
20200706_L_R001S01C01.flac,852.0328438,852.9609687500001,SPEAKER_06
20200706_L_R001S01C01.flac,609.0328438,609.3365938,SPEAKER_02
20200706_L_R001S01C01.flac,877.0584688,877.1090938,SPEAKER_06
20200706_L_R001S01C01.flac,1371.7659687500002,1372.103469,SPEAKER_03
20200706_L_R001S01C01.flac,1169.9915937500002,1172.5059687500002,SPEAKER_06
20200706_L_R001S01C01.flac,1013.762844,1019.095344,SPEAKER_05
20200706_L_R001S01C01.flac,1581.97784375,1582.0284687500002,SPEAKER_04
20200706_L_R001S01C01.flac,1871.51909375,1871.6034687500005,SPEAKER_04
20200706_L_R001S01C01.flac,348.63471875000005,349.3434688,SPEAKER_02
20200706_L_R001S01C01.flac,1792.324719,1793.74221875,SPEAKER_06
20200706_L_R001S01C01.flac,1916.98034375,1918.90409375,SPEAKER_03
20200706_L_R001S01C01.flac,1592.2715937500002,1592.339094,SPEAKER_06
20200706_L_R001S01C01.flac,1592.912844,1597.14846875,SPEAKER_02
20200706_L_R001S01C01.flac,942.09471875,943.9003438,SPEAKER_02
20200706_L_R001S02C01.flac,1348.5459687500002,1389.822219,SPEAKER_03
20200706_L_R001S02C01.flac,1213.5797187500002,1222.25346875,SPEAKER_11
20200706_L_R001S02C01.flac,800.2434687500001,806.2172188,SPEAKER_05
20200706_L_R001S02C01.flac,504.59346875000006,504.9140938,SPEAKER_05
20200706_L_R001S02C01.flac,599.4309687500001,607.5647187500001,SPEAKER_10
20200706_L_R001S02C01.flac,2063.6747187500005,2077.0565937500005,SPEAKER_05
20200706_L_R001S02C01.flac,1047.394719,1053.8072187500002,SPEAKER_08
20200706_L_R001S02C01.flac,775.5047187499999,776.3653438,SPEAKER_05
20200706_L_R001S02C01.flac,1256.8978437500002,1265.1665937500002,SPEAKER_11
20200706_L_R001S02C01.flac,1062.042219,1081.21221875,SPEAKER_11
20200706_L_R001S02C01.flac,73.06596875000001,98.73284375,SPEAKER_08
20200706_L_R001S02C01.flac,1805.97659375,1806.29721875,SPEAKER_07
20200706_L_R001S02C01.flac,650.4609687500001,650.5959687500001,SPEAKER_00
20200706_L_R001S02C01.flac,357.2240938,359.8228438,SPEAKER_02
20200706_L_R001S02C01.flac,235.18409375,235.47096875000005,SPEAKER_09
20200706_L_R001S02C01.flac,395.2940938,396.3065937500001,SPEAKER_05
20200706_L_R001S02C01.flac,1788.6290937500005,1789.0340937500002,SPEAKER_08
20200706_L_R001S02C01.flac,2077.0565937500005,2081.072844,SPEAKER_08
20200706_L_R001S02C01.flac,236.83784375,236.9728438,SPEAKER_10
20200706_L_R001S02C01.flac,1298.545344,1299.2203437500002,SPEAKER_07
20200706_L_R001S02C01.flac,98.76659375,98.78346875,SPEAKER_07
20200706_L_R001S02C01.flac,1830.76596875,1835.27159375,SPEAKER_10
20200706_L_R001S02C01.flac,509.9765938,511.32659375,SPEAKER_07
20200706_L_R001S02C01.flac,1767.9572187500005,1768.0922187500005,SPEAKER_09
20200706_L_R001S02C01.flac,439.4897188,440.9747188,SPEAKER_09
20200706_L_R001S02C01.flac,198.88596875,201.75471875,SPEAKER_10
20200706_L_R001S02C01.flac,821.4890937500002,829.7915938,SPEAKER_05
20200706_L_R001S02C01.flac,943.9678437500002,950.43096875,SPEAKER_08
20200706_L_R001S02C01.flac,1829.34846875,1829.46659375,SPEAKER_08
20200706_L_R001S02C01.flac,1303.641594,1304.0128437500002,SPEAKER_03
20200706_L_R001S02C01.flac,564.7190938,574.0847187500001,SPEAKER_10
20200706_L_R001S02C01.flac,1759.536594,1765.9659687500002,SPEAKER_01
20200706_L_R001S02C01.flac,540.5540938,551.3372187500001,SPEAKER_10
20200706_L_R001S02C01.flac,638.6990938,643.9472188,SPEAKER_10
20200706_L_R001S02C01.flac,765.0253438,766.0378437500001,SPEAKER_08
20200706_L_R001S02C01.flac,1406.6634687500002,1407.439719,SPEAKER_08
20200706_L_R001S02C01.flac,748.6734688,749.4497187500001,SPEAKER_08
20200706_L_R001S02C01.flac,411.9497187500001,417.6534688,SPEAKER_11
20200706_L_R001S02C01.flac,248.92034375000003,251.3334688,SPEAKER_08
20200706_L_R001S02C01.flac,1445.948469,1447.332219,SPEAKER_08
20200706_L_R001S02C01.flac,440.9747188,442.22346875000005,SPEAKER_08
20200706_L_R001S02C01.flac,1786.8909687500002,1788.40971875,SPEAKER_07
20200706_L_R001S02C01.flac,1222.38846875,1239.1959687500002,SPEAKER_11
20200706_L_R001S02C01.flac,1977.89909375,1984.5309687500005,SPEAKER_08
20200706_L_R001S02C01.flac,331.43909375000004,331.6584688,SPEAKER_04
20200706_L_R001S02C01.flac,180.1040938,180.22221875,SPEAKER_04
20200706_L_R001S02C01.flac,261.5259688,262.9772188,SPEAKER_09
20200706_L_R001S02C01.flac,1342.48784375,1350.621594,SPEAKER_08
20200706_L_R001S02C01.flac,461.83221875,467.35034375,SPEAKER_09
20200706_L_R001S02C01.flac,314.6822188,316.3697188,SPEAKER_05
20200706_L_R001S02C01.flac,957.3497188,961.9903438,SPEAKER_05
20200706_L_R001S02C01.flac,236.9728438,237.0234688,SPEAKER_08
20200706_L_R001S02C01.flac,943.8497188,943.91721875,SPEAKER_08
20200706_L_R001S02C01.flac,243.52034375,248.65034375,SPEAKER_06
20200706_L_R001S02C01.flac,471.0122187500001,471.4847188,SPEAKER_04
20200706_L_R001S02C01.flac,355.45221875000004,358.96221875000003,SPEAKER_06
20200706_L_R001S02C01.flac,1682.23221875,1687.4634687500002,SPEAKER_10
20200706_L_R001S02C01.flac,41.54346875,44.20971875,SPEAKER_07
20200706_L_R001S02C01.flac,1417.244094,1417.86846875,SPEAKER_04
20200706_L_R001S02C01.flac,680.3297188,680.9709687500001,SPEAKER_04
20200706_L_R001S02C01.flac,764.9915938,765.0253438,SPEAKER_05
20200706_L_R001S02C01.flac,180.9647188,181.4540938,SPEAKER_04
20200706_L_R001S02C01.flac,303.8315938,303.8653438,SPEAKER_04
20200706_L_R001S02C01.flac,308.8772188,311.0372188,SPEAKER_06
20200706_L_R001S02C01.flac,2015.54721875,2015.96909375,SPEAKER_09
20200706_L_R001S02C01.flac,65.84346875,71.10846875,SPEAKER_08
20200706_L_R001S02C01.flac,136.9715938,137.0222188,SPEAKER_09
20200706_L_R001S02C01.flac,980.0128438,980.2659688,SPEAKER_04
20200706_L_R001S02C01.flac,728.0690937500001,728.9634688,SPEAKER_09
20200706_L_R001S02C01.flac,1170.295344,1171.172844,SPEAKER_07
20200706_L_R001S02C01.flac,231.1340938,235.18409375,SPEAKER_10
20200706_L_R001S02C01.flac,879.4209687500002,891.5540938,SPEAKER_05
20200706_L_R001S02C01.flac,254.97846875,260.3784688,SPEAKER_09
20200706_L_R001S02C01.flac,296.87909375000004,308.8772188,SPEAKER_09
20200706_L_R001S02C01.flac,799.7709687500001,799.7878437500001,SPEAKER_05
20200706_L_R001S02C01.flac,1023.93846875,1026.587844,SPEAKER_05
20200706_L_R001S02C01.flac,1754.37284375,1758.3384687500002,SPEAKER_01
20200706_L_R001S02C01.flac,514.2628438,520.6078438,SPEAKER_08
20200706_L_R001S02C01.flac,1122.82596875,1123.365969,SPEAKER_00
20200706_L_R001S02C01.flac,774.9984688,775.6734688,SPEAKER_08
20200706_L_R001S02C01.flac,1716.97784375,1720.9772187500002,SPEAKER_05
20200706_L_R001S02C01.flac,1428.2803437500002,1428.668469,SPEAKER_04
20200706_L_R001S02C01.flac,265.2890938,265.30596875000003,SPEAKER_08
20200706_L_R001S02C01.flac,1863.486594,1864.34721875,SPEAKER_11
20200706_L_R001S02C01.flac,1451.5172187500002,1496.168469,SPEAKER_09
20200706_L_R001S02C01.flac,328.45221875000004,331.43909375000004,SPEAKER_09
20200706_L_R001S02C01.flac,2028.37221875,2028.9628437500005,SPEAKER_10
20200706_L_R001S02C01.flac,1208.5172187500002,1213.495344,SPEAKER_11
20200706_L_R001S02C01.flac,922.26659375,924.7472188,SPEAKER_05
20200706_L_R001S02C01.flac,650.4440937500001,650.4609687500001,SPEAKER_04
20200706_L_R001S02C01.flac,553.2440938,564.3984687500001,SPEAKER_10
20200706_L_R001S02C01.flac,1997.69346875,2009.18534375,SPEAKER_09
20200706_L_R001S02C01.flac,1592.23784375,1595.6972187500005,SPEAKER_08
20200706_L_R001S02C01.flac,487.4822188,494.80596875,SPEAKER_10
20200706_L_R001S02C01.flac,1782.9928437500002,1783.0097187500005,SPEAKER_06
20200706_L_R001S02C01.flac,2015.96909375,2019.79971875,SPEAKER_10
20200706_L_R001S02C01.flac,1883.34846875,1899.26159375,SPEAKER_03
20200706_L_R001S02C01.flac,54.53721875,54.689093750000005,SPEAKER_03
20200706_L_R001S02C01.flac,359.8228438,362.1347187500001,SPEAKER_06
20200706_L_R001S02C01.flac,137.9672188,138.6422188,SPEAKER_09
20200706_L_R001S02C01.flac,1302.8484687500002,1302.8990937500002,SPEAKER_08
20200706_L_R001S02C01.flac,344.80409375000005,349.0397188,SPEAKER_03
20200706_L_R001S02C01.flac,1662.218469,1669.964094,SPEAKER_09
20200706_L_R001S02C01.flac,148.5647188,148.59846875000002,SPEAKER_06
20200706_L_R001S02C01.flac,345.4115938,345.5803438,SPEAKER_06
20200706_L_R001S02C01.flac,1046.5172187500002,1048.2047187500002,SPEAKER_05
20200706_L_R001S02C01.flac,1766.8097187500002,1766.8265937500005,SPEAKER_01
20200706_L_R001S02C01.flac,767.1515937500001,772.0790937500001,SPEAKER_05
20200706_L_R001S02C01.flac,942.7022187500002,943.6134688,SPEAKER_05
20200706_L_R001S02C01.flac,1300.0303437500002,1302.83159375,SPEAKER_08
20200706_L_R001S02C01.flac,117.0590938,121.78409375,SPEAKER_08
20200706_L_R001S02C01.flac,1628.9747187500002,1656.8353437500002,SPEAKER_09
20200706_L_R001S02C01.flac,806.9428437500001,820.8140938,SPEAKER_05
20200706_L_R001S02C01.flac,1255.3284687500002,1256.678469,SPEAKER_11
20200706_L_R001S02C01.flac,1782.604719,1788.6122187500002,SPEAKER_08
20200706_L_R001S02C01.flac,373.5253437500001,377.91284375,SPEAKER_06
20200706_L_R001S02C01.flac,317.44971875000005,320.5884688,SPEAKER_09
20200706_L_R001S02C01.flac,98.78346875,99.76221875,SPEAKER_01
20200706_L_R001S02C01.flac,303.8822188,303.8990938,SPEAKER_04
20200706_L_R001S02C01.flac,1390.4803437500002,1400.2172187500005,SPEAKER_03
20200706_L_R001S02C01.flac,729.9759688,732.6759688,SPEAKER_06
20200706_L_R001S02C01.flac,443.6409688,445.5478438,SPEAKER_02
20200706_L_R001S02C01.flac,1615.255344,1615.6265937500002,SPEAKER_04
20200706_L_R001S02C01.flac,684.5990937500001,684.8184688,SPEAKER_04
20200706_L_R001S02C01.flac,670.1034688,670.6772187500001,SPEAKER_04
20200706_L_R001S02C01.flac,1789.96221875,1792.6959687500002,SPEAKER_07
20200706_L_R001S02C01.flac,395.63159375,410.6840937500001,SPEAKER_11
20200706_L_R001S02C01.flac,588.0403437500001,588.0572188,SPEAKER_09
20200706_L_R001S02C01.flac,383.07659375,392.29034375,SPEAKER_05
20200706_L_R001S02C01.flac,626.2790937500001,629.1478438,SPEAKER_10
20200706_L_R001S02C01.flac,334.03784375000004,338.47596875000005,SPEAKER_06
20200706_L_R001S02C01.flac,1448.344719,1451.33159375,SPEAKER_08
20200706_L_R001S02C01.flac,1172.5228437500002,1173.9234687500002,SPEAKER_07
20200706_L_R001S02C01.flac,650.5959687500001,650.6634688,SPEAKER_04
20200706_L_R001S02C01.flac,840.4565937500001,841.8065938,SPEAKER_07
20200706_L_R001S02C01.flac,1811.08971875,1818.54846875,SPEAKER_08
20200706_L_R001S02C01.flac,136.9547188,136.9715938,SPEAKER_06
20200706_L_R001S02C01.flac,830.4159688,837.3853438,SPEAKER_05
20200706_L_R001S02C01.flac,264.1415938,264.2259688,SPEAKER_10
20200706_L_R001S02C01.flac,1296.891594,1298.545344,SPEAKER_04
20200706_L_R001S02C01.flac,1959.53909375,1963.33596875,SPEAKER_08
20200706_L_R001S02C01.flac,746.2603438,748.6059687500001,SPEAKER_10
20200706_L_R001S02C01.flac,1405.9547187500002,1406.6634687500002,SPEAKER_03
20200706_L_R001S02C01.flac,1832.267844,1832.30159375,SPEAKER_09
20200706_L_R001S02C01.flac,355.03034375000004,355.06409375000004,SPEAKER_06
20200706_L_R001S02C01.flac,254.47221875,254.97846875,SPEAKER_06
20200706_L_R001S02C01.flac,420.10034375,421.4165938,SPEAKER_11
20200706_L_R001S02C01.flac,715.8515937500001,719.9690938,SPEAKER_10
20200706_L_R001S02C01.flac,509.95971875,509.9765938,SPEAKER_05
20200706_L_R001S02C01.flac,331.92846875000004,332.35034375000004,SPEAKER_04
20200706_L_R001S03C01.flac,1658.033469,1659.0628437500002,SPEAKER_02
20200706_L_R001S03C01.flac,733.3172187499999,738.6834688,SPEAKER_05
20200706_L_R001S03C01.flac,1094.13846875,1095.0328437500002,SPEAKER_04
20200706_L_R001S03C01.flac,664.8047187500001,665.9690938,SPEAKER_04
20200706_L_R001S03C01.flac,594.9422187499999,641.3484687499999,SPEAKER_05
20200706_L_R001S03C01.flac,1446.235344,1452.9009687500002,SPEAKER_02
20200706_L_R001S03C01.flac,130.2722188,130.3228438,SPEAKER_01
20200706_L_R001S03C01.flac,1298.03909375,1301.0259687500002,SPEAKER_01
20200706_L_R001S03C01.flac,1238.28471875,1242.6890937500002,SPEAKER_01
20200706_L_R001S03C01.flac,1319.8753437500002,1319.8922187500002,SPEAKER_04
20200706_L_R001S03C01.flac,1038.7715937500002,1045.133469,SPEAKER_06
20200706_L_R001S03C01.flac,1245.03471875,1245.996594,SPEAKER_01
20200706_L_R001S03C01.flac,1537.2759687500002,1537.478469,SPEAKER_02
20200706_L_R001S03C01.flac,975.27096875,975.4734687500002,SPEAKER_01
20200706_L_R001S03C01.flac,1394.37846875,1397.88846875,SPEAKER_02
20200706_L_R001S03C01.flac,351.1490938,353.02221875000004,SPEAKER_01
20200706_L_R001S03C01.flac,61.77659375,63.66659375,SPEAKER_05
20200706_L_R001S03C01.flac,1336.0584687500002,1337.7290937500002,SPEAKER_02
20200706_L_R001S03C01.flac,1725.1622187500002,1725.82034375,SPEAKER_03
20200706_L_R001S03C01.flac,981.9534688,984.83909375,SPEAKER_01
20200706_L_R001S03C01.flac,613.7578437500001,614.7703437499999,SPEAKER_01
20200706_L_R001S03C01.flac,1340.3953437500002,1342.049094,SPEAKER_02
20200706_L_R001S03C01.flac,819.2447188,821.0334687500001,SPEAKER_02
20200706_L_R001S03C01.flac,1730.46096875,1739.033469,SPEAKER_02
20200706_L_R001S03C01.flac,1095.0328437500002,1098.205344,SPEAKER_03
20200706_L_R001S03C01.flac,373.0528438,374.4197188,SPEAKER_02
20200706_L_R001S03C01.flac,989.2772188,989.34471875,SPEAKER_02
20200706_L_R001S03C01.flac,1056.0684687500002,1057.266594,SPEAKER_04
20200706_L_R001S03C01.flac,791.9240937500001,795.7715938,SPEAKER_01
20200706_L_R001S03C01.flac,843.6965937500001,857.1628437500001,SPEAKER_02
20200706_L_R001S03C01.flac,1858.64346875,1878.82596875,SPEAKER_02
20200706_L_R001S03C01.flac,1829.92221875,1837.22909375,SPEAKER_02
20200706_L_R001S03C01.flac,1190.61284375,1193.70096875,SPEAKER_01
20200706_L_R001S03C01.flac,246.59159375,249.44346875,SPEAKER_02
20200706_L_R001S03C01.flac,1537.0397187500002,1537.2759687500002,SPEAKER_01
20200706_L_R001S03C01.flac,1533.3440937500002,1535.55471875,SPEAKER_06
20200706_L_R001S03C01.flac,66.02909375,66.07971875,SPEAKER_03
20200706_L_R001S03C01.flac,297.9253438,300.5240938,SPEAKER_02
20200706_L_R001S03C01.flac,1754.9803437500002,1755.2672187500002,SPEAKER_01
20200706_L_R001S03C01.flac,1503.9647187500002,1505.871594,SPEAKER_02
20200706_L_R001S03C01.flac,1337.7290937500002,1338.0159687500002,SPEAKER_04
20200706_L_R001S03C01.flac,1136.967219,1147.227219,SPEAKER_02
20200706_L_R001S03C01.flac,1717.7034687500002,1725.1622187500002,SPEAKER_02
20200706_L_R001S03C01.flac,1300.8909687500002,1304.09721875,SPEAKER_06
20200706_L_R001S03C01.flac,975.2034688,977.81909375,SPEAKER_02
20200706_L_R001S03C01.flac,1501.1634687500002,1503.6778437500002,SPEAKER_04
20200706_L_R001S03C01.flac,1444.9022187500002,1446.235344,SPEAKER_04
20200706_L_R001S03C01.flac,866.3428437500002,874.8140938,SPEAKER_01
20200706_L_R001S03C01.flac,1406.5115937500002,1418.4759687500002,SPEAKER_03
20200706_L_R001S03C01.flac,1383.4434687500002,1386.177219,SPEAKER_02
20200706_L_R001S03C01.flac,539.1534688,541.8872187500001,SPEAKER_02
20200706_L_R001S03C01.flac,1589.115969,1590.1622187500002,SPEAKER_02
20200706_L_R001S03C01.flac,353.02221875000004,363.7040938,SPEAKER_02
20200706_L_R001S03C01.flac,68.96534375,70.11284375000001,SPEAKER_01
20200706_L_R001S03C01.flac,1657.34159375,1657.6453437500002,SPEAKER_04
20200706_L_R001S03C01.flac,1016.61471875,1017.694719,SPEAKER_05
